id,return_id,issue_date,resolve_date,complaint
4f1225c9-c52f-4c6d-96f1-56c81497c039,a0c66209-1ba1-4626-af16-08f596eb609e,2021-03-24 00:00:00,2021-03-25 00:00:00,50 zaburzenie kość zima lecieć.
78a9636c-2a8c-429d-813e-3d975c555916,9a2ccfd3-254f-4b10-a63a-b524746edb55,2022-09-01 00:00:00,2022-09-11 00:00:00,Koszula dawno pomieszczenie krótki.
af73342d-05d9-403a-a0f0-3b3200ff5da8,4b644c06-ef78-4738-ae82-47ad67ce9dbb,2023-09-04 00:00:00,2023-09-09 00:00:00,W Kształcie zaczynać temat graniczyć.
fad58868-e81d-426d-b08f-5d444f6c486f,cae8b3c3-3159-41a5-9775-6c32f4ae42b0,2022-06-10 00:00:00,2022-06-15 00:00:00,Niemiecki węgiel sprzedawać umiejętność tak.
42535635-d9cc-4514-a93b-d8ce8e98d02c,61384b8a-22db-440b-8f6d-4a6f41b3b645,2023-07-08 00:00:00,2023-07-12 00:00:00,Ziemniak litera mebel podnieść Niemcy.
b87db221-f8f0-48e5-837a-55f6de788f03,6f1e01ca-5895-4866-a2ae-05c7f1d057a6,2023-12-13 00:00:00,2023-12-17 00:00:00,Owad męski instytucja tytuł pieniądz.
cdd13463-1392-4d8d-b7a6-24a0ea92617f,466fc98b-dc7d-4efe-a680-b440e240ab89,2023-11-24 00:00:00,2023-12-01 00:00:00,Sądowy zabawa że Polska ludzki sylaba.
218416cc-b1b4-4380-b269-e89cec69b1a1,31a824f5-9305-4efb-a6b7-3def393f5464,2023-10-18 00:00:00,2023-10-21 00:00:00,Wywołać fabryka graniczyć nauczycielka partia chodzić wpaść.
de8811d7-71ae-404a-89bf-4d01f8358d23,4cf277ff-ef16-4382-bc9d-6ef006573026,2023-09-19 00:00:00,2023-09-20 00:00:00,Poprzedni kwiecień ciemny studiować ubranie Słowacja.
69cd0f49-58e0-4ed7-82c7-ffafb7e805d7,4a004e3e-f40c-42fa-963d-c14fce577463,2022-01-04 00:00:00,2022-01-05 00:00:00,Miara bawić się pół charakterystyczny płyn rozmiar.
6845443e-9aa5-4641-ac92-02f8e8ef143d,c82a4d72-c894-4492-bbf5-da34c8f43e14,2022-07-31 00:00:00,2022-08-02 00:00:00,Urodzenie dźwięk papier wywoływać.
f6620001-570c-4006-98ee-63d65a2e12a6,145ca2d7-10b9-4286-b0da-c2c48e2c09a2,2023-02-15 00:00:00,2023-02-23 00:00:00,Posługiwać Się gotowy bogaty wszyscy okolica.
83a538c9-6908-4712-bc0b-92a3bb891163,943b22a3-4d53-4b05-a037-4d7989394c9e,2022-05-02 00:00:00,2022-05-06 00:00:00,Zamiast ani Pan.
45df538d-2253-43d6-9374-274f553ed891,14f28e72-1c34-4ef8-9e9b-9bbb67842851,2023-05-20 00:00:00,2023-05-29 00:00:00,Świeży taniec ile koszt dwudziesty.
788413e7-78cb-44ae-97f9-453746cb5062,eee4210a-f9bf-4e54-a7d9-35e712a332d8,2021-12-10 00:00:00,2021-12-12 00:00:00,Metr elektryczny ja metr energia brzuch moc szkodliwy.
09c1a4bc-da94-427b-99a2-cb0eb2c67558,67a129ac-f321-42cf-857c-c2b31f4990e2,2022-11-04 00:00:00,2022-11-05 00:00:00,By niektóry dać się czeski może wnętrze przejaw.
70edfb2d-d329-498d-b4af-d19cd280f904,9865174c-b2cc-44d1-a6ea-0466c872549b,2022-01-30 00:00:00,2022-02-07 00:00:00,Przyjemność niezwykły interes odbywać się reguła wyścig.
f5487351-4a1b-440e-b438-b77756e20156,145ca2d7-10b9-4286-b0da-c2c48e2c09a2,2021-12-04 00:00:00,2021-12-09 00:00:00,Prawda wino nie właśnie.
4f20121b-12e5-48c9-8822-a0676263d6c4,31a824f5-9305-4efb-a6b7-3def393f5464,2022-06-06 00:00:00,2022-06-09 00:00:00,Jajo pani impreza zgromadzenie przyjąć cmentarz tkanina.
d9d8c941-ee72-456e-bebd-59852269290c,34e5f659-eeae-4ab4-968c-e531e0e0acc5,2023-08-15 00:00:00,2023-08-19 00:00:00,Sygnał przynosić społeczny mocny użycie.
d92a1198-4df9-43f9-b2f4-6eb02128773c,03f41d0b-2065-4dfd-9cfb-5378b8d2120b,2021-02-05 00:00:00,2021-02-10 00:00:00,Zamiast obiad malować wprowadzać 80 aby technika telefon.
23841d21-ab38-41c8-b616-5a16aded39a5,050bd096-58ea-45b8-b55e-425164aeffdd,2023-03-24 00:00:00,2023-03-25 00:00:00,Przedstawiciel zegar ryzyko okolica.
d207f660-f167-4918-97ea-2e4f0b485a0a,ce4acd1c-a6dd-439a-bf34-6da2156acca7,2021-02-01 00:00:00,2021-02-10 00:00:00,Podstawowy sztuka seks naukowiec.
4d3bc920-e816-42c6-ac69-ea30d1aa6238,d49ccf4e-c655-4e42-8109-abd11826e8bc,2021-12-28 00:00:00,2022-01-06 00:00:00,Zakres sala (…) substancja.
059d1931-5036-4667-8ea3-cf12fe9c6eff,6603c2cd-30cb-409a-9d31-e803a84d972d,2023-01-10 00:00:00,2023-01-12 00:00:00,Wysyłać włożyć wiele praca ile miecz kupić.
0968d8bc-0692-4f5f-9921-1f75c8e906f4,5b6f2718-2cc7-4db6-a8a0-99e6d684624a,2023-06-11 00:00:00,2023-06-20 00:00:00,Temat taniec siostra ogromny imię muzyk przyrząd.
b85fdd51-f7fe-40ab-ab38-36960db7c170,6603c2cd-30cb-409a-9d31-e803a84d972d,2022-10-23 00:00:00,2022-10-28 00:00:00,Obraz zakład mąka pół przygotować.
ea763a5e-520a-4944-bf44-eca1311aa881,146dfb78-ac99-4a6a-9717-7996f2b9792e,2021-09-21 00:00:00,2021-09-27 00:00:00,Szwedzki bogactwo pieniądz spadek uznawać jeszcze broń umiejętność.
3954cf6b-201a-4649-80a2-8dd3fdc7092f,eec30dc9-f39e-49ba-91ee-b5e96f85785e,2022-05-18 00:00:00,2022-05-28 00:00:00,Północ narkotyk lew syn autor.
2adace0a-64d6-4709-981d-29302b519c0b,31a824f5-9305-4efb-a6b7-3def393f5464,2021-01-02 00:00:00,2021-01-11 00:00:00,Się uderzenie przechodzić środa produkt zakończyć region.
cb8ffbb2-7970-4494-9e44-a537a9ab6f4a,1031aa41-0d68-458c-b9af-5850b86bc560,2023-07-08 00:00:00,2023-07-18 00:00:00,Okno przedmiot w celu miecz silny Anglia środowisko wspaniały.
ee2c27ec-b9cf-47b5-bf17-e00e4a6e8955,5eb850c2-f29c-4ad0-bd99-76bfed1069d3,2021-02-12 00:00:00,2021-02-16 00:00:00,Stawiać związać teatr mrówka.
7e44de17-bcb6-46bb-8935-014d73855c07,a6886178-9b8d-44b7-b076-de1a38513903,2022-02-22 00:00:00,2022-03-04 00:00:00,Afganistan mięsień linia student prezent poza.
8d486582-5f08-4f53-b763-4ab660c586c9,45af3250-3ffa-4fa2-ad68-207ddb67d620,2023-09-27 00:00:00,2023-09-29 00:00:00,Wciąż więc umieć sala punkt.
b766110b-fe89-463c-817e-d0e2f003b1a4,407baa3c-5d50-491f-bdcb-018a6aa7d4ca,2023-08-29 00:00:00,2023-08-31 00:00:00,Niszczyć nauczyciel zgromadzenie zajmować.
300ed8be-c865-4924-ba37-64de107f56d6,f5a58bae-ec65-49f0-95bc-bda45626bf36,2022-05-10 00:00:00,2022-05-13 00:00:00,Stawiać pomysł lekcja trzydzieści.
e9b05a29-ba29-4ac4-b376-92a3deeb4d6f,21e2ee02-84c1-47d4-af93-97a18b167e71,2021-10-18 00:00:00,2021-10-27 00:00:00,Wiadomość tekst kawa zgodnie.
73e238fb-bb5c-44cf-b1c6-06a8aaf62118,c93c6363-7b39-49a8-aebd-c4e519b3ef47,2023-08-14 00:00:00,2023-08-24 00:00:00,Uprawiać trwać doprowadzić sprzedawać.
0e9791af-d477-4df3-ad35-4167fe5b4cf0,19343cb6-c4fb-425f-b4d8-913d19fff207,2022-09-08 00:00:00,2022-09-09 00:00:00,Słowo przykład latać.
e046cb0b-9c3f-4b6b-94c2-9c822b321b77,31a824f5-9305-4efb-a6b7-3def393f5464,2022-07-02 00:00:00,2022-07-06 00:00:00,Liść gwiazda jeszcze lekcja.
69a02e16-b940-4e7c-9a4a-3ef379204677,31a824f5-9305-4efb-a6b7-3def393f5464,2021-04-25 00:00:00,2021-05-05 00:00:00,Ci źle ptak ogród zgromadzenie miękki.
ef8fdbc6-3647-4587-9b29-f15b8face5de,5b6f2718-2cc7-4db6-a8a0-99e6d684624a,2023-01-23 00:00:00,2023-01-30 00:00:00,Brak koszula Europa koza także ofiara.
439d58b4-47f5-4d8c-b6c6-176c06031dec,03f41d0b-2065-4dfd-9cfb-5378b8d2120b,2022-12-24 00:00:00,2023-01-03 00:00:00,Idea przerwa stawać się południe rządzić.
25015eb3-fd94-4a1d-9170-f8d354853697,e05a46b8-5c5d-44b9-90f4-73102cd01128,2022-11-22 00:00:00,2022-11-24 00:00:00,Teren pomagać tłuszcz procent jakość.
d7b23567-9ac8-4d54-b0d2-be10fa59015e,771f5bfb-13f7-4e70-81a8-71643b612b5e,2023-09-18 00:00:00,2023-09-20 00:00:00,Brązowy świnia miasto wierny nieszczęście liść.
03da251f-36bb-4642-a8a8-3d2f4c2f66ba,b42875f1-4963-48ec-9816-d93df9668963,2022-01-26 00:00:00,2022-01-29 00:00:00,Grzyb ta wybierać Indie wszystek przyjemność pomieszczenie.
af2d29fc-9209-49bc-a30f-7a463730e94d,8891e764-e5e9-45bf-a370-c9f93dddf3a5,2021-07-26 00:00:00,2021-08-03 00:00:00,Graniczyć gęś grób włosy marzec.
4d278ef0-9736-441d-9811-e2488d7c3af6,42ce45e4-2995-47f3-bf2f-5a782e8b962d,2022-11-14 00:00:00,2022-11-20 00:00:00,Mierzyć zamknąć my urządzenie.
f2e07b68-4cc6-4232-9955-671ecbec5e69,824b17b2-7827-4a9b-aed1-348d6bdb77ea,2023-01-09 00:00:00,2023-01-19 00:00:00,Południowy oddawać wesoły polski.
29e767dc-c592-4299-a7ab-087b85c3b24a,eee4210a-f9bf-4e54-a7d9-35e712a332d8,2021-11-21 00:00:00,2021-11-26 00:00:00,Poeta odpowiedź na historyczny stać się.
ff61afbd-484f-4f64-968c-00ebade5393e,d13c270e-5cd5-45b7-8f2c-7aa84fc1fce0,2021-12-29 00:00:00,2022-01-02 00:00:00,Kierowca europejski księżyc postępowanie.
144ecb4e-67c4-4a19-b333-3a1a8fbf00c1,2fe5b845-605d-41d6-92a6-8a5bd04aca5b,2022-10-23 00:00:00,2022-11-01 00:00:00,Los wewnątrz dział stosować.
2266056c-11d6-4a43-a45d-b4b86c0bea10,dce92f47-f7cb-4afa-b062-f04b4f00b292,2022-06-06 00:00:00,2022-06-10 00:00:00,Analiza na zewnątrz środkowy zgodnie.
2b9f3477-0d1d-4537-b264-d7ed090c2e66,9781af70-e9ea-4f69-94f2-781fe74a602a,2022-04-23 00:00:00,2022-04-28 00:00:00,Powstawać chrześcijański cecha odbywać się nie ma natychmiast.
e9ca77f6-183a-4602-87ac-529861dff325,42ce45e4-2995-47f3-bf2f-5a782e8b962d,2021-04-21 00:00:00,2021-05-01 00:00:00,Koszula amerykański nazywać kanał hodować południe działalność.
758abde6-5ce6-48b2-a86f-d70be60ab7d1,9a2330dd-7a93-4ca2-b1d0-8060135d31f0,2022-10-06 00:00:00,2022-10-11 00:00:00,Kto zostać pomarańczowy smutek górny.
84ac58f6-f991-41eb-a844-a46b501e6e78,34e5f659-eeae-4ab4-968c-e531e0e0acc5,2023-04-11 00:00:00,2023-04-19 00:00:00,Lis gdyby poeta wynosić.
7e565278-2045-4e8e-ade7-4bf90faff36d,5ccce36a-a19f-4338-8d22-da2f3fec76ad,2022-06-08 00:00:00,2022-06-14 00:00:00,Dokument oczekiwać drobny adres walczyć dziadek.
42f93914-7dfa-465f-8b00-54329d131961,49a2b6b6-6c67-4f22-b73a-02dc10d2435c,2021-04-06 00:00:00,2021-04-11 00:00:00,Lis ogień projekt zamknąć.
ebadc575-d3e9-4f73-9a7e-ebdafb8c70e6,a0622e2c-5b79-4f3a-b0ac-4fa701065e35,2022-07-31 00:00:00,2022-08-04 00:00:00,Piłka metoda ponownie połowa tytoń środowisko trudny.
49e04093-0b44-4fa6-be9a-ff1e6866a874,1031aa41-0d68-458c-b9af-5850b86bc560,2022-02-25 00:00:00,2022-02-26 00:00:00,Warszawa wysiłek wyłącznie park.
f4cffbf0-9ee8-4a70-a2c7-5590af13f87e,eaab58a0-dcba-4e0f-a10d-532516a20783,2021-07-13 00:00:00,2021-07-14 00:00:00,Iść 1 rysunek Rzym.
1926d9e5-b3eb-4a10-8b5c-de0f663fdbc2,dce92f47-f7cb-4afa-b062-f04b4f00b292,2022-02-20 00:00:00,2022-03-01 00:00:00,Warszawa jeść płyta żelazo lista noga.
185281b7-9936-47cd-9399-90b3bc92e15e,eaab58a0-dcba-4e0f-a10d-532516a20783,2021-01-25 00:00:00,2021-01-31 00:00:00,Nauka pomóc byk pełnić dyrektor.
a2ec8f5c-8846-4253-9c3e-7bba8a46209a,a0c66209-1ba1-4626-af16-08f596eb609e,2023-11-23 00:00:00,2023-11-24 00:00:00,Zawartość numer zazwyczaj szary prawny.
8c03f57a-a1bd-4979-bb86-bd5fd197fd68,824b17b2-7827-4a9b-aed1-348d6bdb77ea,2023-12-26 00:00:00,2024-01-04 00:00:00,Pasek jeśli podnieść przyszły szkło gra.
87a25515-17ac-47dd-942c-c13d75a9212c,19343cb6-c4fb-425f-b4d8-913d19fff207,2021-12-08 00:00:00,2021-12-11 00:00:00,Według czytać temperatura stary córka zgoda szereg.
74ebc889-592b-482c-ae6e-a3bde091c7be,05344f48-2412-44da-8ebb-10bc5709a57e,2023-06-07 00:00:00,2023-06-09 00:00:00,Hasło stosunek gaz.
f5604e7f-fdc4-4bea-ac8b-84a93bb7bfe9,c0b7c5fc-f24d-42bc-9cc7-3d3b6faec08f,2022-07-19 00:00:00,2022-07-23 00:00:00,Telewizja wieczorem chory niezwykły naj- mięso zaraz.
1e48c216-ac0a-415b-bfc3-57fde4a28a7b,9a2ccfd3-254f-4b10-a63a-b524746edb55,2023-11-15 00:00:00,2023-11-20 00:00:00,Istota wybierać wiersz późno zeszły znaleźć.
cc76d9dc-d208-4933-a6f5-5354597ea70e,2475c7e6-9860-473a-a9f3-53f9c6afb467,2023-08-24 00:00:00,2023-09-01 00:00:00,Skłonność wydarzenie królowa miejsce.
f9e344f7-7ca6-496d-a6bf-ce888b0b8055,4a004e3e-f40c-42fa-963d-c14fce577463,2023-11-16 00:00:00,2023-11-22 00:00:00,Należeć Szwajcaria palec według funkcja.
039994df-f2cf-43b3-8d7b-b9bcdfb62d69,21e2ee02-84c1-47d4-af93-97a18b167e71,2021-10-12 00:00:00,2021-10-15 00:00:00,Ślub w ciągu zwłaszcza dziewięćdziesiąt życie.
f94e3c59-b324-4692-a3d8-1f6e009aec3b,bcf151e1-cfa5-436e-9a62-b3f3a6d72df8,2023-10-14 00:00:00,2023-10-17 00:00:00,Klucz widzieć inaczej szacunek drewniany właściwość.
6d975632-8b92-4b01-b272-45ed4fc4cf8c,3d969ed3-eb3a-48b5-be71-c726821045ac,2022-06-28 00:00:00,2022-07-04 00:00:00,Dodać sport restauracja wokół Dania.
1bce7c12-a204-4cec-a7e4-8f92bd883fcf,771f5bfb-13f7-4e70-81a8-71643b612b5e,2021-09-25 00:00:00,2021-10-01 00:00:00,Jakość odpowiedni anioł energia ziemski trwały.
46f334be-1b19-4194-8534-02dc4024c536,6210efcb-9d18-4bce-ac79-bc02de2f2001,2023-01-08 00:00:00,2023-01-13 00:00:00,Kara sąd spowodować źródło los kaczka zamek brzydki.
9c07664d-b23b-40e3-b397-5a2a0ef5d433,57da9197-b4de-439b-8672-36b597676a1e,2021-01-09 00:00:00,2021-01-12 00:00:00,Właściciel mieć wolno północ żona ramię zgodnie.
9ebfc30d-b9c6-4ccd-9a7a-3de807d7a378,cae8b3c3-3159-41a5-9775-6c32f4ae42b0,2022-07-17 00:00:00,2022-07-19 00:00:00,Rezultat wycieczka wesoły wejść.
aef55570-677b-4ece-85c5-5616f6d38b28,5ccce36a-a19f-4338-8d22-da2f3fec76ad,2021-12-15 00:00:00,2021-12-24 00:00:00,Zboże jadalny wysiłek mięsień późny ochrona.
3f8bbe26-2aea-412d-b9be-492a09007b93,27397f5d-24ae-4582-8ef3-42f2b785ae38,2021-03-13 00:00:00,2021-03-23 00:00:00,Otwór źródło lekcja Niemcy wątpliwość trzeci jezioro.
f447807e-93da-45a0-80f8-9c1273e2890d,cae8b3c3-3159-41a5-9775-6c32f4ae42b0,2022-11-02 00:00:00,2022-11-03 00:00:00,Królewski siedzieć wszystek kupić itp. ulica uniwersytet.
dd59a7d4-11cf-4a06-b199-e0f542da56f8,82424181-ad6b-4d0d-9aec-1129fdeb2f99,2023-10-21 00:00:00,2023-10-29 00:00:00,Nagły martwy 40 minuskuła szyja.
84550a72-6fc9-47ca-8bdb-2a99ca28f19d,fde981c9-d635-4878-9401-99c985d20b66,2022-12-05 00:00:00,2022-12-11 00:00:00,Samolot pojechać mowa.
29c9b050-aa06-4dfb-be5a-33a84aded2d0,e014b889-4c6e-4e52-9527-4c7636b73b50,2023-02-12 00:00:00,2023-02-13 00:00:00,Związany toponim zjawisko padać zachodni szkło.
a7c78a3b-9711-4f04-8b16-efbe05280c23,aa052a19-33a2-4184-b557-7ed64221e3de,2021-10-31 00:00:00,2021-11-04 00:00:00,Trwały wąż pierwiastek chemiczny obrona tańczyć tu sport.
9bf9b002-1759-41c9-b12c-79db4e3153ca,d25df4b6-7046-4944-b5a6-ca1ce8964fe3,2023-10-27 00:00:00,2023-11-06 00:00:00,Równy Europa cienki świadczyć jaki Chiny niebieski.
d9338f06-8195-42e5-a6c8-5f70d343b60e,4b644c06-ef78-4738-ae82-47ad67ce9dbb,2021-03-01 00:00:00,2021-03-07 00:00:00,Zdolność Francja w celu dom wszystko wisieć.
db911ab2-d434-41a3-a627-6e58191407aa,e05a46b8-5c5d-44b9-90f4-73102cd01128,2021-02-20 00:00:00,2021-02-28 00:00:00,Jasny talerz władca.
94fafd76-54be-4b7d-a55b-c4af3a8c48cf,21e2ee02-84c1-47d4-af93-97a18b167e71,2023-07-10 00:00:00,2023-07-16 00:00:00,Rasa pomarańczowy duży dlaczego.
d52ad4a6-3672-44ce-8873-a6aa77dd6c26,49a2b6b6-6c67-4f22-b73a-02dc10d2435c,2022-12-31 00:00:00,2023-01-06 00:00:00,To głowa telewizja epoka punkt matka.
7bd15f0c-f209-4b48-bd65-54b4b202dbd8,a0622e2c-5b79-4f3a-b0ac-4fa701065e35,2021-07-23 00:00:00,2021-07-24 00:00:00,Nie jazda poeta znać głównie.
9c154884-973e-4894-8c64-717e312f412d,c0b7c5fc-f24d-42bc-9cc7-3d3b6faec08f,2023-12-18 00:00:00,2023-12-26 00:00:00,Naród nieść obecny Warszawa.
2e1e4885-c6c5-466b-8cd3-8f295a58f89f,4cf277ff-ef16-4382-bc9d-6ef006573026,2023-08-17 00:00:00,2023-08-18 00:00:00,Obowiązek opieka uznawać pies Ziemia twarz komputer wisieć.
58df238d-c4bf-4ae6-9df8-90e2dbf77888,46a1502d-71c8-45ae-92e0-23d39f6b6fe6,2022-05-24 00:00:00,2022-06-02 00:00:00,Się filozofia zdjęcie Turcja światło szkło.
4b345677-35cb-4a94-8299-604580e5f835,3d1ea2aa-5142-4e92-95bb-d19a3304fa51,2021-02-17 00:00:00,2021-02-26 00:00:00,Łaciński włoski musieć tłumaczyć coraz.
51fb1bdd-5d21-4a40-b069-cc1b54758500,05344f48-2412-44da-8ebb-10bc5709a57e,2021-03-13 00:00:00,2021-03-16 00:00:00,Tylko przynieść znajdować się anioł.
fe1b2dbb-4530-4eee-b04e-b32ad1b0df55,e6b93e07-e017-47b0-b22b-3331d48692c5,2021-01-10 00:00:00,2021-01-14 00:00:00,Produkt mierzyć doświadczenie 70.
0f63f564-c349-4782-a7de-e0ce463c480c,9865174c-b2cc-44d1-a6ea-0466c872549b,2021-06-01 00:00:00,2021-06-04 00:00:00,Przerwa praca usuwać obecnie pożar lud syn.
ac46beff-33f0-4d28-af7b-70af21f64397,e6b93e07-e017-47b0-b22b-3331d48692c5,2022-09-28 00:00:00,2022-10-02 00:00:00,Prąd Słońce umiejętność środkowy włożyć pijany.
